away_team_errors,away_team_hits,l_pitcher_wins,game_status,home_team_runs,sv_pitcher,l_pitcher,w_pitcher_wins,l_team,sv_pitcher_saves,w_pitcher,away_team,game_league,l_pitcher_losses,date,game_start_time,home_team_errors,home_team,game_id,w_team,game_type,w_pitcher_losses,away_team_runs,home_team_hits
0,11,2,FINAL,5,C. Perez,L. Hochevar,4,Royals,6,J. Masterson,Indians,AA,2,2011-04-20 19:10:00,8:10PM,1,Royals,2011_04_20_clemlb_kcamlb_1,Indians,go_game,0,7,8
0,12,1,FINAL,4,H. Bell,J. Russell,4,Cubs,5,A. Harang,Padres,NN,2,2011-04-20 18:05:00,7:05PM,0,Cubs,2011_04_20_sdnmlb_chnmlb_2,Padres,go_game,0,5,13
0,5,2,FINAL,1,J. Putz,B. Arroyo,2,Reds,5,I. Kennedy,D-backs,NN,2,2011-04-20 18:10:00,7:10PM,0,Reds,2011_04_20_arimlb_cinmlb_1,D-backs,go_game,1,3,4
0,10,1,FINAL,4,J. Contreras,B. Kintzler,2,Brewers,4,R. Madson,Brewers,NN,1,2011-04-20 12:05:00,1:05PM,1,Phillies,2011_04_20_milmlb_phimlb_1,Phillies,go_game,0,3,6
1,10,1,FINAL,6,D. Storen,J. Westbrook,2,Cardinals,2,J. Lannan,Nationals,NN,2,2011-04-20 13:15:00,2:15PM,1,Cardinals,2011_04_20_wasmlb_slnmlb_1,Nationals,go_game,1,8,14
0,9,1,FINAL,2,R. Soriano,B. Cecil,1,Blue Jays,1,B. Colon,Yankees,AA,2,2011-04-20 18:07:00,7:07PM,0,Blue Jays,2011_04_20_nyamlb_tormlb_1,Yankees,go_game,1,6,8
1,6,0,FINAL,2,J. Valverde,E. Bedard,1,Mariners,4,R. Porcello,Tigers,AA,4,2011-04-20 14:40:00,3:40PM,0,Mariners,2011_04_20_detmlb_seamlb_1,Tigers,go_game,2,3,6
0,5,3,FINAL,1,. ,M. Harrison,5,Rangers,0,J. Weaver,Angels,AA,1,2011-04-20 19:05:00,8:05PM,2,Rangers,2011_04_20_anamlb_texmlb_1,Angels,go_game,0,4,6
0,10,2,FINAL,3,J. Papelbon,G. Gonzalez,1,Athletics,3,C. Buchholz,Red Sox,AA,1,2011-04-20 14:35:00,3:35PM,1,Athletics,2011_04_20_bosmlb_oakmlb_1,Red Sox,go_game,2,5,12
0,5,1,FINAL,5,M. Boggs,J. Zimmermann,3,Nationals,1,J. Garcia,Nationals,NN,3,2011-04-20 19:15:00,8:15PM,3,Cardinals,2011_04_20_wasmlb_slnmlb_2,Cardinals,go_game,0,3,9
1,6,1,FINAL,4,K. Farnsworth,P. Humber,2,White Sox,4,W. Davis,White Sox,AA,2,2011-04-20 17:40:00,6:40PM,0,Rays,2011_04_20_chamlb_tbamlb_1,Rays,go_game,2,1,7
0,8,1,FINAL,3,B. Lyon,R. Dickey,2,Mets,4,M. Melancon,Astros,NN,3,2011-04-20 18:10:00,7:10PM,0,Mets,2011_04_20_houmlb_nynmlb_1,Astros,go_game,1,4,12
1,5,2,FINAL,6,. ,C. Morton,2,Pirates,0,R. Nolasco,Pirates,NN,1,2011-04-20 18:10:00,7:10PM,0,Marlins,2011_04_20_pitmlb_flomlb_1,Marlins,go_game,0,0,11
0,7,0,FINAL,5,. ,C. Martinez,1,Braves,0,M. Guerrier,Braves,NN,1,2011-04-21 14:10:00,3:10PM,0,Dodgers,2011_04_21_atlmlb_lanmlb_1,Dodgers,go_game,0,3,11
0,2,0,FINAL,5,. ,T. Gorzelanny,3,Nationals,0,K. Lohse,Nationals,NN,2,2011-04-21 12:45:00,1:45PM,0,Cardinals,2011_04_21_wasmlb_slnmlb_1,Cardinals,go_game,1,0,6
1,7,0,FINAL,9,. ,J. McDonald,1,Pirates,0,C. Volstad,Pirates,NN,2,2011-04-21 18:10:00,7:10PM,0,Marlins,2011_04_21_pitmlb_flomlb_1,Marlins,go_game,1,5,9
1,8,0,FINAL,3,. ,C. Perez,2,Indians,0,A. Crow,Indians,AA,1,2011-04-21 19:10:00,8:10PM,0,Royals,2011_04_21_clemlb_kcamlb_1,Royals,go_game,0,2,9
0,7,0,FINAL,0,J. Contreras,M. Latos,3,Padres,5,R. Oswalt,Phillies,NN,3,2011-04-21 21:05:00,10:05PM,2,Padres,2011_04_21_phimlb_sdnmlb_1,Phillies,go_game,0,3,4
0,6,0,FINAL,7,. ,D. Hudson,3,D-backs,0,M. Leake,D-backs,NN,4,2011-04-21 23:35:00,12:35PM,0,Reds,2011_04_21_arimlb_cinmlb_1,Reds,go_game,0,4,9
0,10,0,FINAL,2,. ,J. Niemann,2,Rays,0,G. Floyd,White Sox,AA,3,2011-04-21 17:40:00,6:40PM,1,Rays,2011_04_21_chamlb_tbamlb_1,White Sox,go_game,1,9,8
1,7,1,FINAL,9,. ,J. Happ,2,Astros,0,C. Capuano,Astros,NN,3,2011-04-21 18:10:00,7:10PM,0,Mets,2011_04_21_houmlb_nynmlb_1,Mets,go_game,1,1,8
0,5,1,FINAL,1,B. League,B. McCarthy,2,Athletics,4,F. Hernandez,Athletics,AA,1,2011-04-21 21:10:00,10:10PM,1,Mariners,2011_04_21_oakmlb_seamlb_1,Mariners,go_game,2,0,4
0,9,1,FINAL,1,M. Capps,J. Guthrie,1,Orioles,3,S. Baker,Twins,AA,3,2011-04-21 18:05:00,7:05PM,0,Orioles,2011_04_21_minmlb_balmlb_1,Twins,go_game,2,3,7
0,8,0,FINAL,2,J. Papelbon,R. Thompson,1,Angels,4,B. Jenks,Red Sox,AA,1,2011-04-21 21:05:00,10:05PM,0,Angels,2011_04_21_bosmlb_anamlb_1,Red Sox,go_game,1,4,4
2,14,0,FINAL,14,. ,N. Figueroa,2,Astros,0,Y. Gallardo,Astros,NN,3,2011-04-22 19:10:00,8:10PM,0,Brewers,2011_04_22_houmlb_milmlb_1,Brewers,go_game,1,7,17
1,10,0,FINAL,4,M. Boggs,M. Maloney,3,Reds,2,K. McClellan,Reds,NN,1,2011-04-22 19:15:00,8:15PM,0,Cardinals,2011_04_22_cinmlb_slnmlb_1,Cardinals,go_game,0,2,12
0,1,3,FINAL,4,. ,J. Chacin,1,Rockies,0,A. Sanchez,Rockies,NN,1,2011-04-22 18:10:00,7:10PM,1,Marlins,2011_04_22_colmlb_flomlb_1,Marlins,go_game,1,1,9
0,6,0,FINAL,1,C. Kimbrel,M. Bumgarner,2,Giants,5,T. Hanson,Braves,NN,3,2011-04-22 21:15:00,10:15PM,1,Giants,2011_04_22_atlmlb_sfnmlb_1,Braves,go_game,3,4,3
2,5,0,FINAL,4,F. Rodriguez,E. Vasquez,1,D-backs,3,M. Pelfrey,D-backs,NN,1,2011-04-22 18:10:00,7:10PM,1,Mets,2011_04_22_arimlb_nynmlb_1,Mets,go_game,2,1,6
0,0,0,OTHER,0,,,0,,0,,Indians,AA,0,2011-04-22 19:10:00,8:10PM,0,Twins,2011_04_22_clemlb_minmlb_1,,sg_game,0,0,0
0,7,1,FINAL,4,B. League,T. Ross,3,Athletics,5,M. Pineda,Athletics,AA,2,2011-04-22 21:10:00,10:10PM,0,Mariners,2011_04_22_oakmlb_seamlb_1,Mariners,go_game,1,0,7
1,9,0,FINAL,11,. ,J. Francis,3,Royals,0,D. Holland,Royals,AA,2,2011-04-22 19:05:00,8:05PM,2,Rangers,2011_04_22_kcamlb_texmlb_1,Rangers,go_game,1,6,15
0,6,1,FINAL,0,R. Madson,C. Richard,2,Padres,1,C. Hamels,Phillies,NN,1,2011-04-22 21:05:00,10:05PM,0,Padres,2011_04_22_phimlb_sdnmlb_1,Phillies,go_game,1,2,4
0,7,1,FINAL,6,. ,A. Russell,2,Rays,0,M. Rzepczynski,Rays,AA,1,2011-04-22 18:07:00,7:07PM,0,Blue Jays,2011_04_22_tbamlb_tormlb_1,Blue Jays,go_game,0,4,9
0,0,0,OTHER,0,,,0,,0,,Yankees,AA,0,2011-04-22 18:05:00,7:05PM,0,Orioles,2011_04_22_nyamlb_balmlb_1,,sg_game,0,0,0
0,5,4,FINAL,3,J. Papelbon,D. Haren,2,Angels,5,J. Lester,Red Sox,AA,1,2011-04-22 21:05:00,10:05PM,2,Angels,2011_04_22_bosmlb_anamlb_1,Red Sox,go_game,1,4,9
2,14,1,FINAL,2,. ,C. Coleman,2,Cubs,0,C. Billingsley,Dodgers,NN,1,2011-04-22 13:20:00,2:20PM,0,Cubs,2011_04_22_lanmlb_chnmlb_1,Dodgers,go_game,1,12,8
0,6,1,FINAL,9,. ,M. Buehrle,2,White Sox,0,J. Verlander,White Sox,AA,2,2011-04-22 18:05:00,7:05PM,0,Tigers,2011_04_22_chamlb_detmlb_1,Tigers,go_game,2,3,12
0,6,1,FINAL,10,. ,F. Carmona,2,Indians,0,B. Duensing,Indians,AA,3,2011-04-23 12:10:00,1:10PM,0,Twins,2011_04_23_clemlb_minmlb_1,Twins,go_game,0,3,13
0,11,0,FINAL,0,. ,E. Santana,2,Angels,0,D. Matsuzaka,Red Sox,AA,3,2011-04-23 20:05:00,9:05PM,0,Angels,2011_04_23_bosmlb_anamlb_1,Red Sox,go_game,2,5,2
0,7,0,FINAL,2,R. Madson,C. Qualls,1,Padres,2,K. Kendrick,Phillies,NN,2,2011-04-23 19:35:00,8:35PM,0,Padres,2011_04_23_phimlb_sdnmlb_1,Phillies,go_game,1,4,9
1,7,1,FINAL,3,D. Oliver,K. Davies,3,Royals,1,A. Ogando,Royals,AA,2,2011-04-23 19:05:00,8:05PM,1,Rangers,2011_04_23_kcamlb_texmlb_1,Rangers,go_game,0,1,4
0,12,0,FINAL,1,. ,J. Vargas,3,Mariners,0,T. Cahill,Athletics,AA,2,2011-04-23 20:10:00,9:10PM,0,Mariners,2011_04_23_oakmlb_seamlb_1,Athletics,go_game,0,9,10
2,14,0,FINAL,6,. ,S. Green,1,Brewers,0,B. Lyon,Astros,NN,1,2011-04-23 18:10:00,7:10PM,0,Brewers,2011_04_23_houmlb_milmlb_1,Astros,go_game,1,9,15
0,4,1,FINAL,3,F. Cordero,M. Batista,1,Cardinals,3,A. Chapman,Reds,NN,1,2011-04-23 15:10:00,4:10PM,2,Cardinals,2011_04_23_cinmlb_slnmlb_1,Reds,go_game,0,5,8
1,5,2,FINAL,9,. ,E. Jackson,1,White Sox,0,B. Penny,White Sox,AA,2,2011-04-23 15:10:00,4:10PM,0,Tigers,2011_04_23_chamlb_detmlb_1,Tigers,go_game,2,0,15
0,8,0,FINAL,6,F. Rodriguez,B. Enright,2,D-backs,4,D. Gee,D-backs,NN,2,2011-04-23 12:10:00,1:10PM,1,Mets,2011_04_23_arimlb_nynmlb_1,Mets,go_game,0,4,15
3,6,2,FINAL,7,. ,L. Hernandez,2,Nationals,0,J. Karstens,Nationals,NN,2,2011-04-23 18:05:00,7:05PM,0,Pirates,2011_04_23_wasmlb_pitmlb_1,Pirates,go_game,0,2,9
2,11,1,FINAL,10,C. Marmol,M. Guerrier,2,Dodgers,5,J. Samardzija,Dodgers,NN,1,2011-04-23 12:05:00,1:05PM,1,Cubs,2011_04_23_lanmlb_chnmlb_1,Cubs,go_game,0,8,16
0,14,0,FINAL,3,. ,B. Bergesen,1,Orioles,0,C. Sabathia,Yankees,AA,3,2011-04-23 18:05:00,7:05PM,0,Orioles,2011_04_23_nyamlb_balmlb_1,Yankees,go_game,1,15,6
0,6,1,FINAL,1,H. Street,J. Vazquez,2,Marlins,7,J. Hammel,Rockies,NN,2,2011-04-23 18:10:00,7:10PM,1,Marlins,2011_04_23_colmlb_flomlb_1,Rockies,go_game,1,3,7
1,9,2,FINAL,2,C. Kimbrel,T. Lincecum,3,Giants,6,T. Hudson,Braves,NN,2,2011-04-23 15:10:00,4:10PM,0,Giants,2011_04_23_atlmlb_sfnmlb_1,Braves,go_game,2,5,9
0,7,0,FINAL,4,K. Farnsworth,B. Morrow,3,Blue Jays,5,D. Price,Rays,AA,1,2011-04-23 12:07:00,1:07PM,0,Blue Jays,2011_04_23_tbamlb_tormlb_1,Rays,go_game,2,6,9
0,5,0,FINAL,3,J. Valverde,J. Danks,4,White Sox,5,M. Scherzer,White Sox,AA,3,2011-04-24 12:05:00,1:05PM,1,Tigers,2011_04_24_chamlb_detmlb_1,Tigers,go_game,0,0,9
1,10,0,FINAL,2,B. Fuentes,A. Laffey,2,Mariners,6,B. Anderson,Athletics,AA,1,2011-04-24 15:10:00,4:10PM,1,Mariners,2011_04_24_oakmlb_seamlb_1,Athletics,go_game,1,5,6
0,11,1,FINAL,0,. ,M. Palmer,2,Angels,0,J. Lackey,Red Sox,AA,1,2011-04-24 14:35:00,3:35PM,0,Angels,2011_04_24_bosmlb_anamlb_1,Red Sox,go_game,2,7,6
0,10,0,FINAL,3,. ,J. Berken,1,Orioles,0,B. Logan,Yankees,AA,1,2011-04-24 12:35:00,1:35PM,3,Orioles,2011_04_24_nyamlb_balmlb_1,Yankees,go_game,1,6,8
1,8,3,FINAL,8,. ,A. Galarraga,1,D-backs,0,J. Niese,D-backs,NN,1,2011-04-24 12:10:00,1:10PM,0,Mets,2011_04_24_arimlb_nynmlb_1,Mets,go_game,3,4,9
0,6,1,FINAL,0,. ,R. Romero,2,Blue Jays,0,J. Shields,Rays,AA,3,2011-04-24 12:07:00,1:07PM,1,Blue Jays,2011_04_24_tbamlb_tormlb_1,Rays,go_game,1,2,4
0,4,2,FINAL,3,M. Boggs,E. Volquez,2,Reds,3,J. Westbrook,Reds,NN,1,2011-04-24 19:05:00,8:05PM,0,Cardinals,2011_04_24_cinmlb_slnmlb_1,Cardinals,go_game,2,0,7
0,9,0,FINAL,1,A. Bastardo,W. LeBlanc,3,Padres,1,R. Halladay,Phillies,NN,1,2011-04-24 15:05:00,4:05PM,0,Padres,2011_04_24_phimlb_sdnmlb_1,Phillies,go_game,1,3,5
1,11,2,FINAL,3,. ,C. Zambrano,3,Cubs,0,H. Kuroda,Dodgers,NN,1,2011-04-24 13:20:00,2:20PM,2,Cubs,2011_04_24_lanmlb_chnmlb_1,Dodgers,go_game,2,7,10
0,5,1,FINAL,4,J. Axford,W. Rodriguez,3,Astros,4,R. Wolf,Astros,NN,3,2011-04-24 13:10:00,2:10PM,0,Brewers,2011_04_24_houmlb_milmlb_1,Brewers,go_game,2,1,11
0,12,3,FINAL,8,A. Rhodes,B. Chen,3,Royals,1,C. Wilson,Royals,AA,1,2011-04-24 14:05:00,3:05PM,0,Rangers,2011_04_24_kcamlb_texmlb_1,Rangers,go_game,0,7,11
1,8,2,FINAL,4,M. Capps,R. Perez,2,Indians,4,C. Pavano,Indians,AA,1,2011-04-24 13:10:00,2:10PM,0,Twins,2011_04_24_clemlb_minmlb_1,Twins,go_game,2,3,10
1,6,2,FINAL,6,J. Oviedo,M. Belisle,1,Rockies,6,M. Dunn,Rockies,NN,1,2011-04-24 12:10:00,1:10PM,0,Marlins,2011_04_24_colmlb_flomlb_1,Marlins,go_game,0,3,3
3,15,3,FINAL,3,D. Storen,K. Correia,2,Pirates,3,J. Marquis,Nationals,NN,2,2011-04-24 12:35:00,1:35PM,0,Pirates,2011_04_24_wasmlb_pitmlb_1,Nationals,go_game,0,6,11
0,8,0,FINAL,6,J. Venters,B. Wilson,1,Giants,1,E. O'Flaherty,Braves,NN,1,2011-04-24 15:05:00,4:05PM,0,Giants,2011_04_24_atlmlb_sfnmlb_1,Braves,go_game,1,9,9
0,3,2,FINAL,4,. ,C. Lee,3,Phillies,0,I. Kennedy,Phillies,NN,2,2011-04-25 20:40:00,9:40PM,0,D-backs,2011_04_25_phimlb_arimlb_1,D-backs,go_game,1,0,5
0,9,1,FINAL,4,J. Rauch,C. Lewis,2,Rangers,4,K. Drabek,Blue Jays,AA,3,2011-04-25 19:05:00,8:05PM,0,Rangers,2011_04_25_tormlb_texmlb_1,Blue Jays,go_game,0,6,8
2,8,0,FINAL,5,. ,C. Martinez,1,Braves,0,C. Luebke,Braves,NN,2,2011-04-25 21:05:00,10:05PM,0,Padres,2011_04_25_atlmlb_sdnmlb_1,Padres,go_game,1,3,7
2,7,2,FINAL,5,. ,G. Gonzalez,6,Athletics,0,J. Weaver,Athletics,AA,2,2011-04-25 21:05:00,10:05PM,0,Angels,2011_04_25_oakmlb_anamlb_1,Angels,go_game,0,0,8
2,5,2,FINAL,4,J. Hanrahan,J. Lannan,1,Nationals,6,P. Maholm,Nationals,NN,2,2011-04-25 18:05:00,7:05PM,0,Pirates,2011_04_25_wasmlb_pitmlb_1,Pirates,go_game,3,2,6
1,10,1,FINAL,5,. ,J. Broxton,3,Dodgers,0,B. Sanches,Dodgers,NN,1,2011-04-25 18:10:00,7:10PM,0,Marlins,2011_04_25_lanmlb_flomlb_1,Marlins,go_game,0,4,8
0,5,3,FINAL,0,S. Santos,A. Burnett,2,Yankees,1,P. Humber,White Sox,AA,1,2011-04-25 18:05:00,7:05PM,0,Yankees,2011_04_25_chamlb_nyamlb_1,White Sox,go_game,2,2,3
0,4,0,FINAL,3,H. Street,M. Garza,3,Cubs,8,E. Rogers,Rockies,NN,3,2011-04-25 19:05:00,8:05PM,4,Cubs,2011_04_25_colmlb_chnmlb_1,Rockies,go_game,1,5,11
1,12,1,FINAL,5,. ,C. Narveson,3,Brewers,0,B. Arroyo,Reds,NN,1,2011-04-25 19:10:00,8:10PM,0,Brewers,2011_04_25_cinmlb_milmlb_1,Reds,go_game,2,9,10
0,10,1,FINAL,2,S. Santos,R. Soriano,3,Yankees,2,G. Floyd,White Sox,AA,1,2011-04-26 18:05:00,7:05PM,0,Yankees,2011_04_26_chamlb_nyamlb_1,White Sox,go_game,1,3,4
0,12,3,FINAL,3,. ,M. Harrison,2,Rangers,0,J. Litsch,Blue Jays,AA,2,2011-04-26 19:05:00,8:05PM,1,Rangers,2011_04_26_tormlb_texmlb_1,Blue Jays,go_game,1,10,10
1,10,1,FINAL,3,. ,P. Coke,3,Tigers,0,F. Hernandez,Mariners,AA,4,2011-04-26 18:05:00,7:05PM,1,Tigers,2011_04_26_seamlb_detmlb_1,Mariners,go_game,2,7,5
0,12,3,FINAL,7,. ,R. Oswalt,1,Phillies,0,D. Hudson,Phillies,NN,1,2011-04-26 20:40:00,9:40PM,0,D-backs,2011_04_26_phimlb_arimlb_1,D-backs,go_game,4,5,10
1,9,4,FINAL,2,. ,A. Harang,2,Padres,0,J. Jurrjens,Braves,NN,1,2011-04-26 21:05:00,10:05PM,0,Padres,2011_04_26_atlmlb_sdnmlb_1,Braves,go_game,0,8,9
0,12,1,FINAL,4,F. Rodriguez,J. Zimmermann,1,Nationals,5,R. Igarashi,Mets,NN,4,2011-04-26 18:05:00,7:05PM,1,Nationals,2011_04_26_nynmlb_wasmlb_1,Mets,go_game,0,6,8
0,2,2,FINAL,3,J. Axford,L. Ondrusek,2,Reds,5,K. Loe,Reds,NN,2,2011-04-26 19:10:00,8:10PM,0,Brewers,2011_04_26_cinmlb_milmlb_1,Brewers,go_game,1,2,8
1,8,2,FINAL,4,J. Oviedo,C. Kershaw,2,Dodgers,7,C. Volstad,Dodgers,NN,3,2011-04-26 18:10:00,7:10PM,0,Marlins,2011_04_26_lanmlb_flomlb_1,Marlins,go_game,1,2,6
0,6,1,FINAL,4,K. Gregg,C. Buchholz,4,Red Sox,3,Z. Britton,Red Sox,AA,3,2011-04-26 18:05:00,7:05PM,1,Orioles,2011_04_26_bosmlb_balmlb_1,Orioles,go_game,1,1,12
1,7,0,FINAL,2,B. Wilson,J. Hanrahan,1,Pirates,6,S. Romo,Giants,NN,1,2011-04-26 18:05:00,7:05PM,1,Pirates,2011_04_26_sfnmlb_pitmlb_1,Giants,go_game,0,3,5
0,6,1,FINAL,8,. ,B. McCarthy,2,Athletics,0,T. Chatwood,Athletics,AA,2,2011-04-26 21:05:00,10:05PM,0,Angels,2011_04_26_oakmlb_anamlb_1,Angels,go_game,1,3,16
2,11,0,FINAL,6,. ,M. Boggs,2,Cardinals,0,B. Lyon,Cardinals,NN,1,2011-04-26 19:05:00,8:05PM,2,Astros,2011_04_26_slnmlb_houmlb_1,Astros,go_game,1,5,14
1,9,1,FINAL,3,H. Street,J. Russell,4,Cubs,9,J. De La Rosa,Rockies,NN,3,2011-04-26 19:05:00,8:05PM,0,Cubs,2011_04_26_colmlb_chnmlb_1,Rockies,go_game,0,4,8
0,8,2,FINAL,9,. ,L. Hochevar,5,Royals,0,J. Masterson,Royals,AA,3,2011-04-26 18:05:00,7:05PM,0,Indians,2011_04_26_kcamlb_clemlb_1,Indians,go_game,0,4,13
0,7,1,FINAL,3,M. Rivera,M. Buehrle,2,White Sox,8,B. Colon,White Sox,AA,3,2011-04-27 18:05:00,7:05PM,0,Yankees,2011_04_27_chamlb_nyamlb_1,Yankees,go_game,1,1,6
0,8,1,FINAL,2,. ,F. Liriano,3,Twins,0,W. Davis,Rays,AA,4,2011-04-27 19:10:00,8:10PM,1,Twins,2011_04_27_tbamlb_minmlb_1,Rays,go_game,2,8,7
1,11,0,FINAL,3,F. Rodriguez,S. Burnett,1,Nationals,6,P. Beato,Mets,NN,1,2011-04-27 18:05:00,7:05PM,0,Nationals,2011_04_27_nynmlb_wasmlb_1,Mets,go_game,0,6,10
0,10,0,FINAL,5,K. Gregg,D. Bard,1,Red Sox,4,K. Uehara,Red Sox,AA,3,2011-04-27 18:05:00,7:05PM,0,Orioles,2011_04_27_bosmlb_balmlb_1,Orioles,go_game,0,4,10
0,0,0,OTHER,0,,,0,,0,,Rockies,NN,0,2011-04-27 13:20:00,2:20PM,0,Cubs,2011_04_27_colmlb_chnmlb_1,,sg_game,0,0,0
0,11,2,FINAL,1,. ,J. Verlander,1,Tigers,0,E. Bedard,Mariners,AA,3,2011-04-27 18:05:00,7:05PM,4,Tigers,2011_04_27_seamlb_detmlb_1,Mariners,go_game,4,10,7
0,8,3,FINAL,4,V. Padilla,B. Sanches,2,Marlins,1,M. Guerrier,Dodgers,NN,1,2011-04-27 23:10:00,12:10PM,0,Marlins,2011_04_27_lanmlb_flomlb_1,Dodgers,go_game,1,5,7
1,15,0,FINAL,6,F. Cordero,S. Mitre,2,Brewers,4,A. Chapman,Reds,NN,1,2011-04-27 12:10:00,1:10PM,0,Brewers,2011_04_27_cinmlb_milmlb_1,Reds,go_game,0,7,11
1,14,1,FINAL,7,D. Oliver,O. Dotel,1,Blue Jays,2,C. Eppley,Blue Jays,AA,1,2011-04-27 19:05:00,8:05PM,0,Rangers,2011_04_27_tormlb_texmlb_1,Rangers,go_game,0,6,6
0,10,0,FINAL,0,. ,M. Latos,3,Padres,0,T. Hanson,Braves,NN,4,2011-04-27 14:35:00,3:35PM,1,Padres,2011_04_27_atlmlb_sdnmlb_1,Braves,go_game,3,7,4
0,12,0,FINAL,4,. ,J. Saunders,3,D-backs,0,C. Hamels,Phillies,NN,3,2011-04-27 14:40:00,3:40PM,0,D-backs,2011_04_27_phimlb_arimlb_1,Phillies,go_game,1,8,6
1,6,0,FINAL,1,B. Ziegler,J. Walden,1,Angels,1,B. Fuentes,Athletics,AA,1,2011-04-27 18:05:00,7:05PM,1,Angels,2011_04_27_oakmlb_anamlb_1,Athletics,go_game,2,2,5
0,14,1,FINAL,5,E. Sanchez,J. Happ,4,Astros,1,K. Lohse,Cardinals,NN,4,2011-04-27 19:05:00,8:05PM,0,Astros,2011_04_27_slnmlb_houmlb_1,Cardinals,go_game,1,6,11
1,8,0,FINAL,7,. ,J. Francis,4,Royals,0,J. Tomlin,Royals,AA,3,2011-04-27 18:05:00,7:05PM,0,Indians,2011_04_27_kcamlb_clemlb_1,Indians,go_game,0,2,11
0,6,0,FINAL,2,J. Hanrahan,M. Bumgarner,1,Giants,7,J. McDonald,Giants,NN,4,2011-04-27 18:05:00,7:05PM,0,Pirates,2011_04_27_sfnmlb_pitmlb_1,Pirates,go_game,2,0,8
0,9,2,FINAL,12,. ,E. Jackson,2,White Sox,0,C. Sabathia,White Sox,AA,3,2011-04-28 18:05:00,7:05PM,2,Yankees,2011_04_28_chamlb_nyamlb_1,Yankees,go_game,1,3,13
1,7,1,FINAL,2,. ,D. Oliver,1,Rangers,0,F. Francisco,Blue Jays,AA,2,2011-04-28 13:05:00,2:05PM,2,Rangers,2011_04_28_tormlb_texmlb_1,Blue Jays,go_game,0,5,7
0,11,0,FINAL,1,. ,A. Swarzak,1,Twins,0,J. Niemann,Rays,AA,1,2011-04-28 19:10:00,8:10PM,0,Twins,2011_04_28_tbamlb_minmlb_2,Rays,go_game,3,6,2
1,12,1,FINAL,2,. ,B. Penny,4,Tigers,0,M. Pineda,Mariners,AA,3,2011-04-28 12:05:00,1:05PM,0,Tigers,2011_04_28_seamlb_detmlb_1,Mariners,go_game,1,7,5
0,13,1,FINAL,2,. ,J. Johnson,3,Orioles,0,J. Lester,Red Sox,AA,1,2011-04-28 18:05:00,7:05PM,0,Orioles,2011_04_28_bosmlb_balmlb_1,Red Sox,go_game,1,6,4
0,19,1,FINAL,3,. ,N. Blackburn,2,Twins,0,J. Hellickson,Rays,AA,4,2011-04-28 12:10:00,1:10PM,2,Twins,2011_04_28_tbamlb_minmlb_1,Rays,go_game,2,15,8
1,10,2,FINAL,2,B. Wilson,J. Karstens,1,Pirates,7,R. Vogelsong,Giants,NN,1,2011-04-28 23:35:00,12:35PM,4,Pirates,2011_04_28_sfnmlb_pitmlb_1,Giants,go_game,0,5,4
0,6,1,FINAL,8,. ,K. Davies,2,Royals,0,R. Hernandez,Royals,AA,3,2011-04-28 18:05:00,7:05PM,0,Indians,2011_04_28_kcamlb_clemlb_1,Indians,go_game,3,2,10
0,5,1,FINAL,11,. ,R. Dempster,1,Cubs,0,B. Enright,Cubs,NN,3,2011-04-28 20:40:00,9:40PM,0,D-backs,2011_04_28_chnmlb_arimlb_1,D-backs,go_game,2,2,11
0,8,2,FINAL,4,D. Storen,C. Capuano,3,Mets,4,L. Hernandez,Mets,NN,2,2011-04-28 18:05:00,7:05PM,1,Nationals,2011_04_28_nynmlb_wasmlb_1,Nationals,go_game,2,3,10
3,15,1,FINAL,7,F. Salas,F. Abad,4,Astros,1,K. McClellan,Cardinals,NN,2,2011-04-28 19:05:00,8:05PM,2,Astros,2011_04_28_slnmlb_houmlb_1,Cardinals,go_game,0,11,13
0,6,3,FINAL,0,J. Hanrahan,J. Chacin,4,Rockies,8,K. Correia,Pirates,NN,2,2011-04-29 19:40:00,8:40PM,0,Rockies,2011_04_29_pitmlb_colmlb_1,Pirates,go_game,2,3,5
1,8,1,FINAL,3,J. Broxton,C. Richard,2,Padres,6,T. Lilly,Padres,NN,2,2011-04-29 21:10:00,10:10PM,1,Dodgers,2011_04_29_sdnmlb_lanmlb_1,Dodgers,go_game,2,2,11
0,10,0,FINAL,3,T. Miller,C. Gearrin,1,Braves,1,E. Sanchez,Cardinals,NN,1,2011-04-29 18:35:00,7:35PM,1,Braves,2011_04_29_slnmlb_atlmlb_1,Cardinals,go_game,0,5,10
1,9,0,FINAL,4,J. Soria,A. Burnett,1,Twins,6,B. Wood,Twins,AA,1,2011-04-29 19:10:00,8:10PM,1,Royals,2011_04_29_minmlb_kcamlb_1,Royals,go_game,0,3,10
0,7,1,FINAL,4,B. League,B. Jenks,1,Red Sox,6,J. Vargas,Mariners,AA,2,2011-04-29 18:10:00,7:10PM,2,Red Sox,2011_04_29_seamlb_bosmlb_1,Mariners,go_game,2,5,8
1,6,1,FINAL,0,. ,B. Myers,3,Astros,0,S. Marcum,Brewers,NN,1,2011-04-29 19:05:00,8:05PM,0,Astros,2011_04_29_milmlb_houmlb_1,Brewers,go_game,1,5,4
0,13,0,FINAL,9,. ,J. Benoit,1,Tigers,0,C. Perez,Tigers,AA,1,2011-04-29 18:05:00,7:05PM,2,Indians,2011_04_29_detmlb_clemlb_1,Indians,go_game,1,5,11
